Format Version,1.23,Take Name,Basket-Marco-Interaction_004,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2022-05-31 10.52.28.991 AM,Capture Start Frame,894191,Total Frames in Take,2480,Total Exported Frames,2480,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
1069,2.969444,0.057397,0.892103,-0.101591,0.436506,-0.314660,0.895869,0.636568,0.012172,0.803814,-0.093379,0.587380,-0.299483,0.973123,0.626153,0.076817,0.760947,-0.094155,0.637333,-0.272572,1.177596,0.597881,0.249856,0.868352,-0.144380,0.403350,-0.212121,1.425208,0.586303,0.098996,0.984628,-0.029947,0.140750,-0.119916,1.538378,0.567198,0.104403,0.742655,0.004574,0.661470,-0.231486,1.380315,0.550813,0.022939,-0.399211,0.670987,-0.624404,-0.246040,1.403057,0.412274,0.412129,0.092266,0.286551,-0.859957,-0.307376,1.163445,0.281378,0.465522,0.179704,0.449925,-0.740651,-0.113327,1.064667,0.374968,,,,,,,,0.575061,0.743805,-0.036222,0.338745,-0.193077,1.380994,0.765875,0.409154,0.837644,0.332276,-0.143311,-0.162543,1.148469,0.918549,0.386479,0.851965,0.353229,0.004426,-0.005423,0.999888,0.789657,-0.081964,-0.695469,-0.023771,-0.713470,-0.373964,0.897197,0.560011,0.299287,0.771914,-0.179950,0.531220,-0.405229,0.512491,0.501443,0.309463,0.767024,-0.349510,0.440170,-0.682747,0.191277,0.484380,0.205791,-0.625971,-0.120835,-0.742435,-0.255355,0.894540,0.713126,0.136673,-0.391213,-0.096859,-0.904926,-0.084729,0.548614,0.773361,-0.054013,0.799600,0.071153,0.593851,0.035175,0.147621,0.846251,0.309463,0.767024,-0.349510,0.440170,-0.665332,0.038294,0.447495,-0.054013,0.799600,0.071153,0.593851,0.182782,0.111523,0.801788,0.784756,-0.110387,-0.568505,-0.220850,-0.730350,1.232939,-3.311326
1070,2.972222,0.063016,0.891710,-0.104446,0.435860,-0.309949,0.896957,0.637587,0.011636,0.802616,-0.092780,0.589121,-0.293793,0.974011,0.627156,0.077452,0.758839,-0.094694,0.639686,-0.267148,1.178518,0.599011,0.248215,0.868841,-0.143408,0.403656,-0.206246,1.426028,0.587625,0.102161,0.984608,-0.029723,0.138664,-0.114685,1.539326,0.568615,0.105925,0.741444,0.004941,0.662583,-0.225455,1.381137,0.552048,0.020945,-0.396713,0.669842,-0.627289,-0.239503,1.404232,0.413516,0.408253,0.094762,0.289339,-0.860600,-0.298868,1.164414,0.282090,0.459748,0.183339,0.452648,-0.741706,-0.106531,1.065101,0.376382,,,,,,,,0.577526,0.740281,-0.034607,0.342417,-0.188402,1.381924,0.767347,0.404439,0.839864,0.333988,-0.139673,-0.160858,1.149277,0.920403,0.383397,0.852434,0.355358,0.009123,-0.001534,1.001971,0.793526,-0.083235,-0.693578,-0.023401,-0.715174,-0.369232,0.899024,0.561029,0.299351,0.768160,-0.181579,0.536050,-0.401240,0.514468,0.501878,0.311939,0.766485,-0.358995,0.431645,-0.679324,0.193786,0.484048,0.204837,-0.622488,-0.122271,-0.745386,-0.250666,0.894891,0.714145,0.138671,-0.399317,-0.098032,-0.900947,-0.079950,0.548932,0.773930,-0.054768,0.800473,0.068781,0.592885,0.042144,0.148600,0.846823,0.311939,0.766485,-0.358995,0.431645,-0.665347,0.040241,0.448044,-0.054768,0.800473,0.068781,0.592885,0.189595,0.112052,0.802211,0.785859,-0.114476,-0.568268,-0.215389,-0.729553,1.231677,-3.313059
1071,2.975000,0.063016,0.891710,-0.104446,0.435860,-0.309949,0.896957,0.637587,0.011636,0.802616,-0.092780,0.589121,-0.293793,0.974011,0.627156,0.077452,0.758839,-0.094694,0.639686,-0.267148,1.178518,0.599011,0.248215,0.868841,-0.143408,0.403656,-0.206246,1.426028,0.587625,0.102161,0.984608,-0.029723,0.138664,-0.114685,1.539326,0.568615,0.105925,0.741444,0.004941,0.662583,-0.225455,1.381137,0.552048,0.020945,-0.396713,0.669842,-0.627289,-0.239503,1.404232,0.413516,0.408253,0.094762,0.289339,-0.860600,-0.298868,1.164414,0.282090,0.459748,0.183339,0.452648,-0.741706,-0.106531,1.065101,0.376382,,,,,,,,0.577526,0.740281,-0.034607,0.342417,-0.188402,1.381924,0.767347,0.404439,0.839864,0.333988,-0.139673,-0.160858,1.149277,0.920403,0.383397,0.852434,0.355358,0.009123,-0.001534,1.001971,0.793526,-0.083235,-0.693578,-0.023401,-0.715174,-0.369232,0.899024,0.561029,0.299351,0.768160,-0.181579,0.536050,-0.401240,0.514468,0.501878,0.311939,0.766485,-0.358995,0.431645,-0.679324,0.193786,0.484048,0.204837,-0.622488,-0.122271,-0.745386,-0.250666,0.894891,0.714145,0.138671,-0.399317,-0.098032,-0.900947,-0.079950,0.548932,0.773930,-0.054768,0.800473,0.068781,0.592885,0.042144,0.148600,0.846823,0.311939,0.766485,-0.358995,0.431645,-0.665347,0.040241,0.448044,-0.054768,0.800473,0.068781,0.592885,0.189595,0.112052,0.802211,,,,,,,
1072,2.977778,0.066020,0.892251,-0.104685,0.434248,-0.298085,0.898643,0.638875,0.012723,0.799416,-0.086578,0.594370,-0.281508,0.975627,0.628593,0.076636,0.753589,-0.096773,0.645651,-0.255822,1.180803,0.602902,0.255257,0.865488,-0.146648,0.405301,-0.194468,1.428174,0.590937,0.100783,0.985291,-0.030569,0.134573,-0.101016,1.539922,0.572292,0.103329,0.737576,0.004117,0.667299,-0.213182,1.383087,0.555346,0.012082,-0.388846,0.674419,-0.627544,-0.225613,1.405377,0.416527,0.404716,0.096449,0.290807,-0.861588,-0.284963,1.165877,0.284517,0.461661,0.181284,0.457426,-0.738083,-0.092447,1.065614,0.379698,,,,,,,,0.571660,0.734412,-0.013291,0.365605,-0.179424,1.385154,0.771178,0.401060,0.836502,0.350996,-0.127343,-0.157296,1.152902,0.925706,0.375767,0.851421,0.365480,0.017492,0.005980,1.005882,0.800676,-0.085733,-0.692444,-0.020095,-0.716077,-0.357564,0.901248,0.562486,0.305529,0.770367,-0.177270,0.530813,-0.392681,0.516910,0.503688,0.324862,0.758331,-0.367668,0.429207,-0.672619,0.198089,0.481923,0.203669,-0.618138,-0.118949,-0.749850,-0.238606,0.896038,0.715264,0.137455,-0.384930,-0.106431,-0.906426,-0.070667,0.549081,0.777098,-0.050554,0.806072,0.073756,0.585024,0.056259,0.149923,0.848151,0.324862,0.758331,-0.367668,0.429207,-0.663640,0.043923,0.446998,-0.050554,0.806072,0.073756,0.585024,0.202753,0.113845,0.800137,0.788357,-0.123445,-0.566695,-0.205212,-0.728000,1.229610,-3.316690
1073,2.980556,0.069113,0.891812,-0.105691,0.434424,-0.292877,0.899510,0.639727,0.014638,0.796603,-0.087744,0.597922,-0.275795,0.976393,0.629524,0.074643,0.750095,-0.095470,0.650131,-0.249078,1.181396,0.604052,0.252800,0.865439,-0.147102,0.406778,-0.188834,1.429049,0.592273,0.104985,0.985012,-0.029830,0.133566,-0.096093,1.540815,0.573436,0.104955,0.736623,0.004172,0.668097,-0.206927,1.383799,0.556566,0.013025,-0.390388,0.671791,-0.629385,-0.218961,1.406410,0.417764,0.406439,0.097124,0.294111,-0.859578,-0.277002,1.166925,0.285147,0.462874,0.180527,0.456374,-0.738160,-0.085437,1.065788,0.381400,,,,,,,,0.565086,0.732532,-0.000826,0.379571,-0.175573,1.386455,0.772754,0.401248,0.833157,0.360364,-0.122424,-0.155087,1.154956,0.928632,0.373482,0.851251,0.368016,0.021131,0.009441,1.007609,0.803418,-0.087079,-0.690922,-0.018775,-0.717420,-0.352246,0.902555,0.563268,0.307695,0.769515,-0.176145,0.531173,-0.388705,0.518358,0.504362,0.333954,0.749360,-0.374267,0.432272,-0.669385,0.200328,0.480662,0.202738,-0.615215,-0.120227,-0.752299,-0.233509,0.896464,0.716185,0.138408,-0.388802,-0.107522,-0.904497,-0.065504,0.549450,0.777519,-0.047143,0.807543,0.076071,0.582980,0.062853,0.150714,0.848369,0.333954,0.749360,-0.374267,0.432272,-0.663461,0.045623,0.447514,-0.047143,0.807543,0.076071,0.582980,0.208973,0.114604,0.799249,0.789766,-0.127471,-0.565712,-0.199977,-0.727292,1.228794,-3.318353
1074,2.983333,0.069113,0.891812,-0.105691,0.434424,-0.292877,0.899510,0.639727,0.014638,0.796603,-0.087744,0.597922,-0.275795,0.976393,0.629524,0.074643,0.750095,-0.095470,0.650131,-0.249078,1.181396,0.604052,0.252800,0.865439,-0.147102,0.406778,-0.188834,1.429049,0.592273,0.104985,0.985012,-0.029830,0.133566,-0.096093,1.540815,0.573436,0.104955,0.736623,0.004172,0.668097,-0.206927,1.383799,0.556566,0.013025,-0.390388,0.671791,-0.629385,-0.218961,1.406410,0.417764,0.406439,0.097124,0.294111,-0.859578,-0.277002,1.166925,0.285147,0.462874,0.180527,0.456374,-0.738160,-0.085437,1.065788,0.381400,,,,,,,,0.565086,0.732532,-0.000826,0.379571,-0.175573,1.386455,0.772754,0.401248,0.833157,0.360364,-0.122424,-0.155087,1.154956,0.928632,0.373482,0.851251,0.368016,0.021131,0.009441,1.007609,0.803418,-0.087079,-0.690922,-0.018775,-0.717420,-0.352246,0.902555,0.563268,0.307695,0.769515,-0.176145,0.531173,-0.388705,0.518358,0.504362,0.333954,0.749360,-0.374267,0.432272,-0.669385,0.200328,0.480662,0.202738,-0.615215,-0.120227,-0.752299,-0.233509,0.896464,0.716185,0.138408,-0.388802,-0.107522,-0.904497,-0.065504,0.549450,0.777519,-0.047143,0.807543,0.076071,0.582980,0.062853,0.150714,0.848369,0.333954,0.749360,-0.374267,0.432272,-0.663461,0.045623,0.447514,-0.047143,0.807543,0.076071,0.582980,0.208973,0.114604,0.799249,,,,,,,
1075,2.986111,0.072278,0.891112,-0.104573,0.435614,-0.281570,0.901342,0.641022,0.014021,0.794699,-0.084568,0.600921,-0.264104,0.978192,0.631222,0.076477,0.747081,-0.097013,0.653154,-0.238328,1.183118,0.606772,0.257715,0.863909,-0.146982,0.406989,-0.176838,1.430479,0.595277,0.105198,0.985507,-0.030456,0.129541,-0.083154,1.541307,0.577163,0.104384,0.732949,0.004099,0.672215,-0.194834,1.385278,0.559459,0.009002,-0.386851,0.672016,-0.631395,-0.205344,1.407653,0.420496,0.405052,0.098645,0.297278,-0.858969,-0.262016,1.168229,0.287177,0.463767,0.180227,0.458850,-0.736135,-0.071550,1.066152,0.384401,,,,,,,,0.570144,0.723501,0.006344,0.389154,-0.165323,1.388000,0.775905,0.392242,0.835330,0.368201,-0.113127,-0.152174,1.155751,0.931460,0.364984,0.850289,0.378119,0.028673,0.016861,1.010731,0.810308,-0.089242,-0.689096,-0.016061,-0.718975,-0.340651,0.904994,0.564367,0.311670,0.770579,-0.174018,0.528003,-0.379650,0.521021,0.505629,0.338075,0.751286,-0.383389,0.417479,-0.661783,0.204451,0.479741,0.199867,-0.606014,-0.120813,-0.760398,-0.222488,0.897690,0.717676,0.137851,-0.381259,-0.111920,-0.907255,-0.056191,0.549884,0.779174,-0.041022,0.810074,0.076099,0.579919,0.074741,0.151837,0.849183,0.338075,0.751286,-0.383389,0.417479,-0.660443,0.049700,0.446307,-0.041022,0.810074,0.076099,0.579919,0.220068,0.114648,0.798538,0.791750,-0.136693,-0.564349,-0.189623,-0.725806,1.227406,-3.321908
1076,2.988889,0.075521,0.890795,-0.105923,0.435386,-0.276042,0.901930,0.642069,0.013145,0.793942,-0.082562,0.602218,-0.258032,0.978659,0.632305,0.077381,0.745614,-0.097752,0.654612,-0.232964,1.184078,0.608292,0.262642,0.862184,-0.147165,0.407431,-0.170868,1.431294,0.596948,0.103602,0.985876,-0.032047,0.127625,-0.076018,1.541362,0.579481,0.103494,0.730883,0.003739,0.674600,-0.188817,1.386118,0.561075,0.009670,-0.388717,0.668542,-0.633923,-0.198472,1.408183,0.422000,0.408051,0.100137,0.301205,-0.856004,-0.253348,1.168887,0.287705,0.464827,0.178337,0.462809,-0.733444,-0.064677,1.066357,0.386294,,,,,,,,0.566787,0.719329,0.016281,0.401314,-0.160200,1.388868,0.777641,0.390596,0.832948,0.376834,-0.107835,-0.150294,1.157027,0.934041,0.361841,0.849610,0.382316,0.032686,0.020483,1.012240,0.813509,-0.090626,-0.686041,-0.015811,-0.721723,-0.335069,0.906029,0.565395,0.313432,0.766817,-0.175517,0.531926,-0.374703,0.522244,0.505857,0.343311,0.746840,-0.389665,0.415365,-0.658245,0.207055,0.478554,0.198597,-0.601644,-0.121475,-0.764086,-0.217015,0.897832,0.718743,0.137934,-0.381779,-0.112461,-0.906957,-0.051253,0.549756,0.780160,-0.040174,0.812725,0.077571,0.576061,0.080155,0.151832,0.849973,0.343311,0.746840,-0.389665,0.415365,-0.659642,0.052072,0.446211,-0.040174,0.812725,0.077571,0.576061,0.225016,0.114882,0.797841,0.792836,-0.141550,-0.563329,-0.184487,-0.724974,1.226931,-3.323575
1077,2.991667,0.075521,0.890795,-0.105923,0.435386,-0.276042,0.901930,0.642069,0.013145,0.793942,-0.082562,0.602218,-0.258032,0.978659,0.632305,0.077381,0.745614,-0.097752,0.654612,-0.232964,1.184078,0.608292,0.262642,0.862184,-0.147165,0.407431,-0.170868,1.431294,0.596948,0.103602,0.985876,-0.032047,0.127625,-0.076018,1.541362,0.579481,0.103494,0.730883,0.003739,0.674600,-0.188817,1.386118,0.561075,0.009670,-0.388717,0.668542,-0.633923,-0.198472,1.408183,0.422000,0.408051,0.100137,0.301205,-0.856004,-0.253348,1.168887,0.287705,0.464827,0.178337,0.462809,-0.733444,-0.064677,1.066357,0.386294,,,,,,,,0.566787,0.719329,0.016281,0.401314,-0.160200,1.388868,0.777641,0.390596,0.832948,0.376834,-0.107835,-0.150294,1.157027,0.934041,0.361841,0.849610,0.382316,0.032686,0.020483,1.012240,0.813509,-0.090626,-0.686041,-0.015811,-0.721723,-0.335069,0.906029,0.565395,0.313432,0.766817,-0.175517,0.531926,-0.374703,0.522244,0.505857,0.343311,0.746840,-0.389665,0.415365,-0.658245,0.207055,0.478554,0.198597,-0.601644,-0.121475,-0.764086,-0.217015,0.897832,0.718743,0.137934,-0.381779,-0.112461,-0.906957,-0.051253,0.549756,0.780160,-0.040174,0.812725,0.077571,0.576061,0.080155,0.151832,0.849973,0.343311,0.746840,-0.389665,0.415365,-0.659642,0.052072,0.446211,-0.040174,0.812725,0.077571,0.576061,0.225016,0.114882,0.797841,,,,,,,
1078,2.994444,0.076073,0.889428,-0.106134,0.438025,-0.264836,0.904050,0.644191,0.013007,0.790920,-0.080653,0.606442,-0.246705,0.980759,0.634490,0.078637,0.741510,-0.100134,0.658750,-0.222173,1.185172,0.611328,0.264658,0.861029,-0.146139,0.408936,-0.158757,1.432047,0.599873,0.104751,0.986145,-0.033389,0.124220,-0.063587,1.541808,0.583112,0.104523,0.729559,0.002492,0.675880,-0.176514,1.386837,0.563947,0.004491,-0.382292,0.671179,-0.635099,-0.185621,1.408839,0.424825,0.404577,0.100861,0.302228,-0.857207,-0.239702,1.169307,0.290626,0.465286,0.179574,0.465569,-0.731100,-0.050656,1.065763,0.389652,,,,,,,,0.561749,0.712300,0.029453,0.419762,-0.150357,1.390181,0.780815,0.387887,0.830113,0.387807,-0.100308,-0.145746,1.159316,0.938897,0.357827,0.849823,0.384884,0.040325,0.027343,1.014983,0.819748,-0.090633,-0.688632,-0.012007,-0.719324,-0.323401,0.908151,0.567164,0.319609,0.770904,-0.168735,0.524485,-0.365388,0.524285,0.509805,0.353811,0.741590,-0.397559,0.408422,-0.649933,0.210435,0.477898,0.195390,-0.596338,-0.122665,-0.768868,-0.206272,0.899949,0.721219,0.136700,-0.378675,-0.114111,-0.908239,-0.041658,0.551113,0.781401,-0.032103,0.814327,0.075384,0.574594,0.090385,0.153219,0.850179,0.353811,0.741590,-0.397559,0.408422,-0.656278,0.055496,0.445938,-0.032103,0.814327,0.075384,0.574594,0.234377,0.114307,0.797076,0.795392,-0.150580,-0.561160,-0.172558,-0.723074,1.226136,-3.326669
1079,2.997222,0.078046,0.888790,-0.107834,0.438558,-0.259581,0.904753,0.645388,0.014669,0.788887,-0.083275,0.608693,-0.241051,0.981355,0.635601,0.077047,0.739318,-0.097441,0.661799,-0.215262,1.185475,0.612092,0.268935,0.858860,-0.146610,0.410535,-0.153288,1.432748,0.601350,0.104553,0.986140,-0.035305,0.123897,-0.057045,1.541790,0.585240,0.102824,0.727431,0.002824,0.678427,-0.170494,1.387465,0.565249,0.003521,-0.380112,0.672444,-0.635076,-0.178727,1.409121,0.426017,0.405382,0.100942,0.302653,-0.856666,-0.232829,1.169360,0.292237,0.469011,0.174665,0.460291,-0.733248,-0.043771,1.065697,0.391541,,,,,,,,0.557930,0.708914,0.037023,0.429865,-0.145988,1.390753,0.782310,0.385616,0.828261,0.395220,-0.095315,-0.143789,1.160480,0.941304,0.352089,0.849192,0.391061,0.044464,0.031132,1.016485,0.823054,-0.091711,-0.685392,-0.011084,-0.722291,-0.317996,0.909029,0.568256,0.322333,0.770531,-0.167598,0.523731,-0.360823,0.525299,0.510604,0.357677,0.736364,-0.406185,0.406016,-0.646436,0.212610,0.476892,0.194046,-0.593290,-0.123642,-0.771405,-0.201165,0.900477,0.722519,0.135918,-0.388803,-0.112558,-0.904262,-0.036808,0.551420,0.782118,-0.027990,0.812525,0.076256,0.577238,0.094575,0.153046,0.849364,0.357677,0.736364,-0.406185,0.406016,-0.655705,0.057440,0.446825,-0.027990,0.812525,0.076256,0.577238,0.238634,0.113621,0.796824,0.795860,-0.155720,-0.560703,-0.167244,-0.722283,1.225869,-3.328287
1080,3.000000,0.078046,0.888790,-0.107834,0.438558,-0.259581,0.904753,0.645388,0.014669,0.788887,-0.083275,0.608693,-0.241051,0.981355,0.635601,0.077047,0.739318,-0.097441,0.661799,-0.215262,1.185475,0.612092,0.268935,0.858860,-0.146610,0.410535,-0.153288,1.432748,0.601350,0.104553,0.986140,-0.035305,0.123897,-0.057045,1.541790,0.585240,0.102824,0.727431,0.002824,0.678427,-0.170494,1.387465,0.565249,0.003521,-0.380112,0.672444,-0.635076,-0.178727,1.409121,0.426017,0.405382,0.100942,0.302653,-0.856666,-0.232829,1.169360,0.292237,0.469011,0.174665,0.460291,-0.733248,-0.043771,1.065697,0.391541,,,,,,,,0.557930,0.708914,0.037023,0.429865,-0.145988,1.390753,0.782310,0.385616,0.828261,0.395220,-0.095315,-0.143789,1.160480,0.941304,0.352089,0.849192,0.391061,0.044464,0.031132,1.016485,0.823054,-0.091711,-0.685392,-0.011084,-0.722291,-0.317996,0.909029,0.568256,0.322333,0.770531,-0.167598,0.523731,-0.360823,0.525299,0.510604,0.357677,0.736364,-0.406185,0.406016,-0.646436,0.212610,0.476892,0.194046,-0.593290,-0.123642,-0.771405,-0.201165,0.900477,0.722519,0.135918,-0.388803,-0.112558,-0.904262,-0.036808,0.551420,0.782118,-0.027990,0.812525,0.076256,0.577238,0.094575,0.153046,0.849364,0.357677,0.736364,-0.406185,0.406016,-0.655705,0.057440,0.446825,-0.027990,0.812525,0.076256,0.577238,0.238634,0.113621,0.796824,,,,,,,
1081,3.002778,0.079526,0.887319,-0.106994,0.441468,-0.247557,0.905801,0.646805,0.013635,0.786751,-0.078450,0.612113,-0.228846,0.982395,0.637302,0.078134,0.736417,-0.099689,0.664565,-0.204559,1.186458,0.615239,0.277043,0.856065,-0.146536,0.411007,-0.141390,1.433419,0.604274,0.101704,0.986925,-0.036636,0.119553,-0.043034,1.541485,0.589262,0.102370,0.723655,0.003206,0.682520,-0.158519,1.388110,0.568170,0.006048,-0.384588,0.666867,-0.638235,-0.165205,1.409640,0.428836,0.408743,0.102322,0.308817,-0.852696,-0.217042,1.170130,0.293717,0.468163,0.174676,0.464743,-0.730976,-0.030040,1.065045,0.394996,,,,,,,,0.553752,0.700197,0.050925,0.447760,-0.135690,1.391916,0.785406,0.381077,0.825068,0.408471,-0.084825,-0.139681,1.162148,0.945093,0.346613,0.846666,0.400326,0.052489,0.038575,1.018677,0.829374,-0.093424,-0.683928,-0.008501,-0.723493,-0.305431,0.910320,0.569280,0.325142,0.765363,-0.169264,0.529010,-0.350517,0.526798,0.511967,0.367074,0.732889,-0.412236,0.397733,-0.638041,0.216130,0.475894,0.191530,-0.587135,-0.123792,-0.776701,-0.189683,0.901282,0.724329,0.133112,-0.381038,-0.112390,-0.907998,-0.026808,0.551497,0.783731,-0.024590,0.811881,0.073254,0.578687,0.102997,0.152448,0.850040,0.367074,0.732889,-0.412236,0.397733,-0.651829,0.061338,0.445614,-0.024590,0.811881,0.073254,0.578687,0.246831,0.111662,0.797927,0.797522,-0.164865,-0.558610,-0.157267,-0.720468,1.225492,-3.331502
1082,3.005556,0.079526,0.887319,-0.106994,0.441468,-0.247557,0.905801,0.646805,0.013635,0.786751,-0.078450,0.612113,-0.228846,0.982395,0.637302,0.078134,0.736417,-0.099689,0.664565,-0.204559,1.186458,0.615239,0.277043,0.856065,-0.146536,0.411007,-0.141390,1.433419,0.604274,0.101704,0.986925,-0.036636,0.119553,-0.043034,1.541485,0.589262,0.102370,0.723655,0.003206,0.682520,-0.158519,1.388110,0.568170,0.006048,-0.384588,0.666867,-0.638235,-0.165205,1.409640,0.428836,0.408743,0.102322,0.308817,-0.852696,-0.217042,1.170130,0.293717,0.468163,0.174676,0.464743,-0.730976,-0.030040,1.065045,0.394996,,,,,,,,0.553752,0.700197,0.050925,0.447760,-0.135690,1.391916,0.785406,0.381077,0.825068,0.408471,-0.084825,-0.139681,1.162148,0.945093,0.346613,0.846666,0.400326,0.052489,0.038575,1.018677,0.829374,-0.093424,-0.683928,-0.008501,-0.723493,-0.305431,0.910320,0.569280,0.325142,0.765363,-0.169264,0.529010,-0.350517,0.526798,0.511967,0.367074,0.732889,-0.412236,0.397733,-0.638041,0.216130,0.475894,0.191530,-0.587135,-0.123792,-0.776701,-0.189683,0.901282,0.724329,0.133112,-0.381038,-0.112390,-0.907998,-0.026808,0.551497,0.783731,-0.024590,0.811881,0.073254,0.578687,0.102997,0.152448,0.850040,0.367074,0.732889,-0.412236,0.397733,-0.651829,0.061338,0.445614,-0.024590,0.811881,0.073254,0.578687,0.246831,0.111662,0.797927,,,,,,,
1083,3.008333,0.079526,0.887319,-0.106994,0.441468,-0.247557,0.905801,0.646805,0.013635,0.786751,-0.078450,0.612113,-0.228846,0.982395,0.637302,0.078134,0.736417,-0.099689,0.664565,-0.204559,1.186458,0.615239,0.277043,0.856065,-0.146536,0.411007,-0.141390,1.433419,0.604274,0.101704,0.986925,-0.036636,0.119553,-0.043034,1.541485,0.589262,0.102370,0.723655,0.003206,0.682520,-0.158519,1.388110,0.568170,0.006048,-0.384588,0.666867,-0.638235,-0.165205,1.409640,0.428836,0.408743,0.102322,0.308817,-0.852696,-0.217042,1.170130,0.293717,0.468163,0.174676,0.464743,-0.730976,-0.030040,1.065045,0.394996,,,,,,,,0.553752,0.700197,0.050925,0.447760,-0.135690,1.391916,0.785406,0.381077,0.825068,0.408471,-0.084825,-0.139681,1.162148,0.945093,0.346613,0.846666,0.400326,0.052489,0.038575,1.018677,0.829374,-0.093424,-0.683928,-0.008501,-0.723493,-0.305431,0.910320,0.569280,0.325142,0.765363,-0.169264,0.529010,-0.350517,0.526798,0.511967,0.367074,0.732889,-0.412236,0.397733,-0.638041,0.216130,0.475894,0.191530,-0.587135,-0.123792,-0.776701,-0.189683,0.901282,0.724329,0.133112,-0.381038,-0.112390,-0.907998,-0.026808,0.551497,0.783731,-0.024590,0.811881,0.073254,0.578687,0.102997,0.152448,0.850040,0.367074,0.732889,-0.412236,0.397733,-0.651829,0.061338,0.445614,-0.024590,0.811881,0.073254,0.578687,0.246831,0.111662,0.797927,,,,,,,
1084,3.011111,0.081319,0.885573,-0.109437,0.444040,-0.230157,0.906185,0.651000,0.011899,0.782952,-0.077599,0.617108,-0.211000,0.982649,0.641342,0.078664,0.731350,-0.099439,0.670113,-0.187351,1.186791,0.619263,0.282358,0.853404,-0.148282,0.412295,-0.123989,1.433735,0.609051,0.101331,0.987364,-0.038283,0.115671,-0.024175,1.540790,0.594501,0.103478,0.720228,0.001570,0.685975,-0.140579,1.388399,0.572730,0.002375,-0.377811,0.667288,-0.641856,-0.145866,1.409741,0.433307,0.405269,0.104155,0.311950,-0.852993,-0.195126,1.169528,0.298472,0.467250,0.173711,0.465039,-0.731602,-0.009336,1.063379,0.400541,,,,,,,,0.547644,0.688068,0.068041,0.471189,-0.121022,1.392377,0.790281,0.372908,0.820081,0.428081,-0.071791,-0.133297,1.163538,0.950880,0.339605,0.840523,0.417155,0.064586,0.049900,1.021901,0.838369,-0.096723,-0.682020,-0.007883,-0.724866,-0.287533,0.910721,0.573108,0.332258,0.757360,-0.171522,0.535342,-0.334578,0.527682,0.514169,0.383296,0.719677,-0.419431,0.399033,-0.626408,0.221642,0.473412,0.187325,-0.582118,-0.125717,-0.781181,-0.172780,0.901648,0.728892,0.128012,-0.383061,-0.107385,-0.908485,-0.010960,0.550994,0.786009,-0.015557,0.809011,0.073008,0.583034,0.113597,0.149880,0.849872,0.383296,0.719677,-0.419431,0.399033,-0.645483,0.067194,0.444263,-0.015557,0.809011,0.073008,0.583034,0.257258,0.107426,0.798618,0.799773,-0.179045,-0.555205,-0.141614,-0.717672,1.225695,-3.335664
