Format Version,1.23,Take Name,Take 2022-07-12 04.00.33 PM,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2022-07-12 04.00.33.789 PM,Capture Start Frame,1821825,Total Frames in Take,8554,Total Exported Frames,8554,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6:Marker1,Ball_6:Marker1,Ball_6:Marker1,Ball_6:Marker2,Ball_6:Marker2,Ball_6:Marker2,Ball_6:Marker3,Ball_6:Marker3,Ball_6:Marker3,Ball_6:Marker4,Ball_6:Marker4,Ball_6:Marker4,Ball_6:Marker5,Ball_6:Marker5,Ball_6:Marker5,Ball_6:Marker6,Ball_6:Marker6,Ball_6:Marker6
,ID,"DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","E8D00","E8D00","E8D00","E8CD0","E8CD0","E8CD0","E8CE0","E8CE0","E8CE0","E8C00","E8C00","E8C00","E8B80","E8B80","E8B80","E8C70","E8C70","E8C70"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
62,0.172222,-0.826668,0.522979,-0.164169,0.127131,1.564112,1.107543,1.528112,1.547485,0.974976,1.510036,1.685204,1.080708,1.571397,,,,1.609770,1.110998,1.399431,1.436668,1.135363,1.493532,1.587921,1.239523,1.545266
63,0.175000,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.177778,-0.827592,0.520517,-0.163206,0.132349,1.562568,1.107652,1.528900,1.546729,0.974950,1.509727,1.683824,1.081302,1.572400,,,,1.608910,1.112812,1.399921,1.435387,1.134991,1.493928,1.585410,1.239670,1.547439
65,0.180556,-0.828180,0.519728,-0.161823,0.133468,1.562120,1.107734,1.529199,1.546634,0.975146,1.509839,1.683376,1.081709,1.572381,,,,1.608444,1.113364,1.400365,1.434692,1.134843,1.494004,1.584479,1.239414,1.548056
66,0.183333,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.186111,-0.829312,0.517578,-0.160288,0.136606,1.560822,1.107715,1.529734,1.546101,0.975154,1.509569,1.682358,1.082129,1.572905,,,,1.607216,1.114132,1.401441,1.433254,1.134311,1.494287,1.582216,1.239608,1.549692
68,0.188889,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.191667,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.194444,-0.830984,0.513476,-0.160502,0.141589,1.558769,1.107711,1.530378,1.545521,0.975174,1.509358,1.680120,1.083367,1.574048,,,,1.605816,1.115478,1.402241,1.431278,1.133600,1.494273,1.579055,1.239309,1.551359
71,0.197222,-0.831325,0.512647,-0.160564,0.142515,1.558197,1.107886,1.530575,1.545305,0.975484,1.509439,1.679541,1.083575,1.574341,,,,1.605382,1.115841,1.402566,1.430728,1.133381,1.494288,1.578045,1.239575,1.551725
72,0.200000,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.202778,-0.831814,0.511138,-0.160450,0.145186,1.557056,1.108042,1.530836,1.544869,0.975597,1.509140,1.678442,1.084249,1.574963,,,,1.604765,1.116820,1.402845,1.428294,1.132212,1.493788,1.576337,1.239587,1.552490
74,0.205556,-0.832376,0.509825,-0.160308,0.146733,1.556429,1.108020,1.531031,1.544712,0.975611,1.509106,1.677918,1.084537,1.575211,,,,1.604398,1.117055,1.403157,1.427684,1.131980,1.493789,1.575014,1.239456,1.553032
75,0.208333,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.211111,-0.833643,0.507648,-0.159702,0.147744,1.555599,1.108169,1.531185,1.544377,0.975607,1.509026,1.677046,1.085510,1.575469,,,,1.603437,1.117162,1.403916,1.427565,1.132070,1.494290,1.573528,1.239502,1.553429
77,0.213889,-0.834331,0.506438,-0.159293,0.148452,1.555101,1.108127,1.531246,1.544206,0.975596,1.508981,1.676731,1.085835,1.575565,,,,1.602811,1.117112,1.403990,1.427098,1.131786,1.494285,1.572640,1.239501,1.553744
78,0.216667,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.219444,-0.835304,0.504111,-0.159819,0.150323,1.553854,1.108097,1.531367,1.543346,0.975353,1.508729,1.675732,1.086498,1.576074,,,,1.602384,1.117739,1.404387,1.426123,1.131220,1.494093,1.570461,1.239572,1.554110
80,0.222222,-0.835875,0.503006,-0.159804,0.150866,1.553399,1.108098,1.531393,1.543214,0.975286,1.508736,1.675351,1.086807,1.576197,,,,1.602018,1.117899,1.404544,1.425638,1.130934,1.493959,1.569642,1.239629,1.554265
81,0.225000,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.227778,-0.836263,0.501775,-0.160534,0.152032,1.552511,1.108101,1.531553,1.542957,0.975166,1.508813,1.674349,1.087322,1.576694,,,,1.601412,1.118084,1.404863,1.424287,1.130191,1.493722,1.568155,1.239550,1.554465
83,0.230556,-0.835226,0.500285,-0.167909,0.154659,1.551294,1.107802,1.532816,1.542388,0.974854,1.509189,1.672260,1.086753,1.581005,,,,1.601112,1.118144,1.405009,1.423992,1.129431,1.493339,1.567234,1.239521,1.554623
84,0.233333,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.236111,-0.836212,0.498089,-0.168330,0.155952,1.550304,1.107720,1.532945,1.542186,0.974704,1.509265,1.671167,1.087486,1.581724,,,,1.600397,1.118311,1.405239,1.423227,1.128912,1.493329,1.565668,1.239542,1.554659
86,0.238889,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.241667,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.244444,-0.837669,0.494853,-0.169993,0.156629,1.549150,1.107554,1.533025,1.541833,0.974454,1.509358,1.670284,1.087844,1.582093,,,,1.599523,1.118359,1.405585,1.422076,1.127928,1.492778,1.563405,1.239490,1.554828
89,0.247222,-0.838085,0.493856,-0.170644,0.156845,1.548789,1.107478,1.533065,1.541730,0.974351,1.509422,1.669936,1.087995,1.582261,,,,1.599305,1.118288,1.405742,1.421723,1.127620,1.492606,1.562722,1.239433,1.554812
90,0.250000,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.252778,-0.838433,0.492979,-0.171680,0.156613,1.548169,1.107521,1.533258,1.541797,0.974346,1.509244,1.669095,1.088215,1.582608,,,,1.598918,1.118165,1.405975,1.420616,1.127099,1.492286,1.561620,1.239315,1.554762
92,0.255556,-0.838956,0.491430,-0.172426,0.157855,1.547560,1.107191,1.532933,1.541700,0.974237,1.509289,1.668734,1.088351,1.582768,,,,1.598737,1.118125,1.406093,1.419204,1.125991,1.491312,1.560851,1.239310,1.554664
93,0.258333,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.261111,-0.839406,0.489603,-0.173252,0.160221,1.546757,1.106934,1.533044,1.541404,0.973980,1.509542,1.667264,1.089255,1.583861,,,,1.598407,1.118019,1.406204,1.419879,1.125876,1.491442,1.559276,1.238968,1.554817
95,0.263889,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.266667,-0.839711,0.488549,-0.174437,0.160551,1.546231,1.106829,1.533019,1.541240,0.973768,1.509570,1.666857,1.089331,1.584034,,,,1.598111,1.117914,1.406326,1.418954,1.125218,1.490717,1.558179,1.238804,1.554780
97,0.269444,-0.839827,0.488197,-0.174096,0.161383,1.546050,1.106757,1.532915,1.541150,0.973654,1.509587,1.666616,1.089390,1.584131,,,,1.598172,1.118198,1.406107,1.418714,1.124929,1.490562,1.557802,1.238920,1.554635
98,0.272222,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.275000,-0.840445,0.486418,-0.176488,0.160941,1.545503,1.106644,1.533004,1.541008,0.973461,1.509593,1.665997,1.089312,1.584508,,,,1.597833,1.117736,1.406427,1.418531,1.124513,1.490294,1.556963,1.238814,1.554378
