,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14:Marker1,Ball_14:Marker1,Ball_14:Marker1,Ball_14:Marker10,Ball_14:Marker10,Ball_14:Marker10,Ball_14:Marker11,Ball_14:Marker11,Ball_14:Marker11,Ball_14:Marker12,Ball_14:Marker12,Ball_14:Marker12,Ball_14:Marker13,Ball_14:Marker13,Ball_14:Marker13,Ball_14:Marker14,Ball_14:Marker14,Ball_14:Marker14,Ball_14:Marker2,Ball_14:Marker2,Ball_14:Marker2,Ball_14:Marker3,Ball_14:Marker3,Ball_14:Marker3,Ball_14:Marker4,Ball_14:Marker4,Ball_14:Marker4,Ball_14:Marker5,Ball_14:Marker5,Ball_14:Marker5,Ball_14:Marker6,Ball_14:Marker6,Ball_14:Marker6,Ball_14:Marker7,Ball_14:Marker7,Ball_14:Marker7,Ball_14:Marker8,Ball_14:Marker8,Ball_14:Marker8,Ball_14:Marker9,Ball_14:Marker9,Ball_14:Marker9
,ID,"DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DFF00","DFF00","DFF00","DFD00","DFD00","DFD00","DFCD0","DFCD0","DFCD0","DF300","DF300","DF300","DF390","DF390","DF390","DFCF0","DFCF0","DFCF0","DFE80","DFE80","DFE80","DFE90","DFE90","DFE90","DFD60","DFD60","DFD60","DFED0","DFED0","DFED0","DFEF0","DFEF0","DFEF0","DF3C0","DF3C0","DF3C0","DFE30","DFE30","DFE30","B636862F01E811ED5F75BB645DD4DAB6","B636862F01E811ED5F75BB645DD4DAB6","B636862F01E811ED5F75BB645DD4DAB6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
55,0.152778,0.339087,-0.339294,-0.623145,0.617730,1.489102,1.100845,1.588195,,,,1.531781,1.211057,1.653740,1.404444,1.202194,1.618880,1.379127,1.092128,1.663898,1.362178,1.083816,1.547967,1.422546,1.177273,1.499392,1.444703,0.994090,1.651725,1.569543,1.001106,1.552160,1.536299,1.204802,1.515475,1.606876,1.107090,1.525185,1.615483,1.117262,1.632520,1.488154,1.084490,1.454906,1.445239,0.994353,1.522723,,,
56,0.155556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.158333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.161111,0.337484,-0.339324,-0.623581,0.618151,1.488098,1.099960,1.589040,,,,1.530684,1.210550,1.654284,1.403070,1.201333,1.619650,1.378544,1.091339,1.664776,1.361200,1.083021,1.548911,1.421437,1.176259,1.500200,1.444062,0.993413,1.652818,1.568559,1.000419,1.553365,1.534976,1.203788,1.516036,1.605837,1.105232,1.525526,1.614423,1.116874,1.633355,1.486873,1.083826,1.455793,1.444167,0.993399,1.523821,,,
59,0.163889,0.337235,-0.339484,-0.623409,0.618372,1.487809,1.099761,1.589248,,,,1.530179,1.210442,1.654428,1.402719,1.201165,1.619918,1.378243,1.091188,1.665080,1.360868,1.082741,1.549258,1.421023,1.176004,1.500358,1.443698,0.993364,1.653251,1.568275,1.000254,1.553568,1.534657,1.203555,1.516192,1.605560,1.105015,1.525655,1.614103,1.116773,1.633586,1.486678,1.083232,1.455997,1.444054,0.993677,1.524141,,,
60,0.166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.169444,0.336792,-0.339011,-0.623417,0.618865,1.487227,1.099289,1.589658,,,,1.529631,1.210041,1.654773,1.402200,1.200689,1.620347,1.377495,1.090807,1.665837,1.360512,1.081911,1.549834,1.420275,1.175444,1.500879,1.443096,0.993078,1.653872,1.567236,0.999894,1.553554,1.534015,1.203086,1.516548,1.605009,1.104633,1.525936,1.613602,1.116416,1.633803,1.485896,1.082655,1.456500,1.443588,0.992838,1.524653,,,
62,0.172222,0.336901,-0.338516,-0.623286,0.619208,1.486957,1.098992,1.589823,,,,1.529390,1.209841,1.654940,1.401693,1.200354,1.620395,1.377251,1.090620,1.666154,1.360006,1.081633,1.550193,1.419921,1.175125,1.501165,1.442930,0.992048,1.653982,1.567044,0.999770,1.553652,1.533632,1.202886,1.516692,1.604766,1.104487,1.526024,1.613269,1.116130,1.633896,1.485568,1.082381,1.456730,1.443347,0.992547,1.524954,,,
63,0.175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.177778,0.336429,-0.338111,-0.623563,0.619408,1.486420,1.098564,1.590266,,,,1.528888,1.209415,1.655261,1.401189,1.199886,1.621010,1.376887,1.090159,1.666708,1.359446,1.081052,1.550782,1.419316,1.174654,1.501577,1.442616,0.992238,1.654710,1.566646,0.999450,1.553816,1.532936,1.202441,1.517218,1.603946,1.103893,1.526310,1.612771,1.115699,1.634119,1.484871,1.081936,1.457157,1.442956,0.992359,1.525553,,,
65,0.180556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.183333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.186111,0.336164,-0.337328,-0.623323,0.620219,1.485750,1.097830,1.590953,,,,1.528150,1.208785,1.655864,1.400694,1.199115,1.621594,1.376397,1.089193,1.667531,1.358700,1.080364,1.551624,1.418352,1.173812,1.502436,1.442230,0.991500,1.655381,1.565952,0.997511,1.554916,1.531875,1.201848,1.517817,1.602875,1.103398,1.526390,1.612021,1.115167,1.634806,1.483831,1.081071,1.458026,1.442263,0.991739,1.526251,,,
68,0.188889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.191667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.194444,0.335346,-0.336421,-0.623680,0.620796,1.485054,1.097188,1.591642,,,,1.527447,1.208101,1.656503,1.399737,1.198281,1.622489,1.375947,1.088356,1.668241,1.358162,1.079487,1.552636,1.417521,1.173065,1.503172,1.441842,0.990703,1.656036,1.565749,0.998243,1.555184,1.531017,1.201289,1.518382,1.602090,1.102874,1.526909,1.611393,1.114625,1.635125,1.482834,1.080444,1.458685,1.440892,0.990561,1.527015,,,
71,0.197222,0.335623,-0.336243,-0.623360,0.621064,1.484772,1.097063,1.591937,,,,1.527271,1.207865,1.656727,1.399293,1.197834,1.622968,1.375903,1.088026,1.668569,1.357930,1.079228,1.552911,1.416715,1.173219,1.503430,1.441752,0.990446,1.656228,1.565299,0.997771,1.555918,1.530965,1.201751,1.518764,1.601848,1.102670,1.527033,1.611161,1.114458,1.635244,1.482744,1.080424,1.458729,1.440731,0.990372,1.527172,,,
72,0.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.202778,0.335789,-0.335570,-0.622915,0.621784,1.484364,1.096570,1.592303,,,,1.526845,1.207377,1.657114,1.398828,1.197282,1.623540,1.375310,1.087432,1.669167,1.357361,1.078639,1.553433,1.416055,1.172692,1.504054,1.441572,0.989846,1.656773,1.565084,0.997369,1.556050,1.530287,1.201328,1.519168,1.601488,1.102460,1.527048,1.610736,1.113951,1.635448,1.482218,1.079969,1.459130,1.440592,0.989761,1.527618,,,
74,0.205556,0.335430,-0.335443,-0.622772,0.622189,1.484146,1.096254,1.592456,,,,1.526665,1.207168,1.657281,1.398619,1.197034,1.623828,1.375163,1.087087,1.669461,1.357083,1.078304,1.553720,1.415758,1.172449,1.504301,1.441438,0.989575,1.656950,1.564983,0.997199,1.556180,1.529734,1.200373,1.519046,1.601321,1.102336,1.527092,1.610567,1.113700,1.635674,1.481914,1.079758,1.459321,1.440450,0.989510,1.527771,,,
75,0.208333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.211111,0.335871,-0.335349,-0.622506,0.622268,1.483661,1.095907,1.592990,,,,1.526302,1.206668,1.657675,1.398208,1.196537,1.624497,1.374866,1.086420,1.669976,1.356464,1.077831,1.554233,1.415589,1.171571,1.504777,1.440166,0.990215,1.658008,1.564407,0.996592,1.556964,1.529295,1.200721,1.519673,1.600919,1.102009,1.527416,1.610187,1.113423,1.635927,1.481399,1.079269,1.459653,1.440246,0.989202,1.528080,,,
77,0.213889,0.335556,-0.334636,-0.622612,0.622716,1.483576,1.095525,1.593077,,,,1.526088,1.206562,1.657909,1.397990,1.196263,1.624782,1.374731,1.086099,1.670206,1.356282,1.077559,1.554466,1.415306,1.171236,1.505123,1.440941,0.988671,1.657395,1.564251,0.996399,1.557093,1.528833,1.199693,1.519657,1.600671,1.101848,1.527590,1.609986,1.113307,1.636052,1.481197,1.079072,1.459818,1.440071,0.988936,1.528298,,,
78,0.216667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.219444,0.335875,-0.333314,-0.622238,0.623626,1.483245,1.095111,1.593360,,,,1.525493,1.206149,1.658337,1.397514,1.195653,1.625261,1.374436,1.085417,1.670651,1.355954,1.076818,1.555083,1.414036,1.170969,1.505399,1.440924,0.988026,1.657751,1.563673,0.994594,1.557141,1.528260,1.199245,1.520078,1.600190,1.101462,1.528035,1.609615,1.113096,1.636272,1.480730,1.078631,1.460152,1.439821,0.988428,1.528560,,,
80,0.222222,0.335902,-0.332923,-0.622129,0.623929,1.483068,1.094850,1.593503,,,,1.525246,1.205900,1.658493,1.397263,1.195354,1.625516,1.374442,1.085061,1.670821,1.355795,1.076467,1.555279,1.413771,1.170702,1.505581,1.440848,0.987739,1.657898,1.563566,0.994418,1.557229,1.527922,1.199116,1.520212,1.599978,1.101274,1.528124,1.609332,1.112793,1.636318,1.480460,1.078408,1.460315,1.439775,0.988039,1.528646,,,
81,0.225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.227778,0.336429,-0.332889,-0.621273,0.624516,1.482628,1.094187,1.593895,,,,1.524809,1.205359,1.658811,1.396600,1.194601,1.625816,1.374184,1.084282,1.671219,1.355069,1.075137,1.555507,1.413877,1.169747,1.506140,1.440684,0.987159,1.658266,1.563377,0.994052,1.557351,1.527364,1.198669,1.520479,1.599339,1.100762,1.528908,1.608908,1.112364,1.636498,1.479937,1.077902,1.460672,1.439550,0.987519,1.528915,,,
83,0.230556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.233333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.236111,0.335824,-0.331839,-0.621392,0.625282,1.482072,1.093277,1.594358,,,,1.524248,1.204234,1.659070,1.396452,1.193727,1.626410,1.373836,1.083157,1.671872,1.354566,1.074149,1.556151,1.412372,1.168537,1.506547,1.440508,0.986241,1.658776,1.563058,0.993480,1.557621,1.526509,1.197918,1.520871,1.598774,1.100239,1.529097,1.608450,1.111755,1.636819,1.479215,1.077131,1.461110,1.438867,0.986261,1.529570,,,
86,0.238889,0.335678,-0.331432,-0.621371,0.625596,1.481899,1.092945,1.594477,,,,1.524031,1.204009,1.659161,1.396227,1.193165,1.626531,1.373736,1.082841,1.672001,1.354399,1.073810,1.556365,1.412124,1.168193,1.506693,1.440472,0.985918,1.658920,1.562974,0.993302,1.557728,1.526211,1.197665,1.521003,1.598599,1.100054,1.529106,1.608360,1.111556,1.636838,1.478739,1.076579,1.461416,1.438770,0.985954,1.529705,,,
87,0.241667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.244444,0.336401,-0.330680,-0.620228,0.626739,1.481712,1.092661,1.594752,,,,1.523426,1.203638,1.659262,1.395746,1.192444,1.626837,1.373510,1.082122,1.672348,1.354596,1.073300,1.556882,1.412196,1.167586,1.507166,1.440368,0.985206,1.659195,1.562750,0.992957,1.557918,1.525607,1.197159,1.521204,1.598131,1.100758,1.529572,1.608047,1.111259,1.636924,1.478288,1.075909,1.461693,1.438723,0.985551,1.529899,,,
89,0.247222,0.335390,-0.330323,-0.621387,0.626321,1.481573,1.092061,1.594794,,,,1.523208,1.203408,1.659344,1.395564,1.192110,1.626965,1.373396,1.081710,1.672533,1.354420,1.072908,1.557047,1.411975,1.167242,1.507297,1.440469,0.984768,1.659381,1.562670,0.992738,1.558027,1.525319,1.196906,1.521284,1.598112,1.099396,1.529115,1.607774,1.111040,1.636958,1.478060,1.075561,1.461805,1.438620,0.985252,1.530056,,,
90,0.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.252778,0.335206,-0.330260,-0.620819,0.627015,1.481100,1.091555,1.594989,,,,1.522733,1.202917,1.659479,1.395162,1.191453,1.627272,1.372293,1.081079,1.673213,1.353994,1.072140,1.557384,1.411060,1.167012,1.507564,1.440337,0.984198,1.659634,1.562536,0.992352,1.558128,1.524866,1.196592,1.521199,1.597747,1.099007,1.529009,1.607382,1.110685,1.637048,1.477829,1.075125,1.461817,1.438078,0.984392,1.530627,,,
92,0.255556,0.335168,-0.329612,-0.620584,0.627609,1.480961,1.091325,1.594998,,,,1.522522,1.202683,1.659532,1.394935,1.191092,1.627416,1.372190,1.080697,1.673388,1.353827,1.071712,1.557586,1.410811,1.166649,1.507707,1.440274,0.983867,1.659738,1.562465,0.992149,1.558134,1.524594,1.196339,1.521201,1.597441,1.099181,1.528129,1.607187,1.110525,1.637118,1.477663,1.074842,1.461891,1.437771,0.984051,1.530772,,,
93,0.258333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.261111,0.336168,-0.329289,-0.619672,0.628145,1.480675,1.090743,1.595256,,,,1.522108,1.202168,1.659630,1.394234,1.190256,1.627763,1.372046,1.079991,1.673676,1.353448,1.070675,1.557711,1.410639,1.165432,1.507960,1.440137,0.983203,1.659970,1.562347,0.991717,1.558178,1.524224,1.196272,1.521698,1.597014,1.098577,1.528078,1.606786,1.110122,1.637475,1.477343,1.074259,1.462036,1.437789,0.983826,1.530919,,,
95,0.263889,0.335289,-0.329893,-0.619495,0.628473,1.480419,1.090267,1.595263,,,,1.521892,1.201939,1.659671,1.393580,1.189842,1.627632,1.371836,1.079629,1.673762,1.353323,1.070275,1.557799,1.410425,1.165020,1.508045,1.440140,0.982877,1.660059,1.562603,0.992694,1.557968,1.523745,1.194688,1.521248,1.596828,1.098350,1.528185,1.606624,1.109950,1.637540,1.477129,1.073914,1.462156,1.437844,0.983410,1.531115,,,
96,0.266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.269444,0.335293,-0.328678,-0.618719,0.629870,1.480327,1.089705,1.595401,,,,1.521570,1.201361,1.659698,1.393836,1.189062,1.627800,1.372348,1.078639,1.673724,1.352856,1.069185,1.558300,1.409672,1.164094,1.507842,1.440123,0.982213,1.660266,1.562178,0.990324,1.558535,1.523169,1.194498,1.521470,1.596510,1.097900,1.528274,1.606187,1.109635,1.637578,1.476818,1.073130,1.462360,1.437869,0.982151,1.531297,,,
98,0.272222,0.335320,-0.328652,-0.618478,0.630106,1.480238,1.089338,1.595430,,,,1.521385,1.201056,1.659735,1.393781,1.188552,1.627786,1.372251,1.078245,1.673843,1.352953,1.068936,1.558275,1.409461,1.163713,1.507882,1.440126,0.981785,1.660328,1.562129,0.990096,1.558512,1.522915,1.194179,1.521473,1.596362,1.097700,1.528333,1.605988,1.109465,1.637604,1.476848,1.072430,1.462341,1.437822,0.981785,1.531391,,,
99,0.275000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.277778,0.335171,-0.328401,-0.617797,0.630983,1.479861,1.088734,1.595540,,,,1.520989,1.200580,1.659735,1.392709,1.187940,1.627785,1.372060,1.077429,1.673964,1.352571,1.068115,1.558406,1.409002,1.162773,1.508095,1.440174,0.981049,1.660551,1.562042,0.989580,1.558609,1.522479,1.193567,1.521498,1.596036,1.097274,1.528291,1.605720,1.109086,1.637551,1.476329,1.071958,1.462466,1.437396,0.980797,1.531587,,,
101,0.280556,0.335085,-0.328282,-0.617634,0.631250,1.479756,1.088338,1.595611,,,,1.521037,1.200333,1.659548,1.392497,1.187145,1.627931,1.371975,1.077073,1.674006,1.352504,1.067627,1.558549,1.408911,1.162436,1.508196,1.440195,0.980709,1.660613,1.561989,0.989329,1.558566,1.522270,1.193265,1.521477,1.595935,1.096747,1.528808,1.605592,1.108947,1.637543,1.476214,1.071601,1.462456,1.437373,0.980469,1.531677,,,
102,0.283333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.286111,0.335007,-0.328242,-0.616987,0.631945,1.479534,1.087607,1.595666,,,,1.521025,1.199174,1.659276,1.392098,1.186476,1.628013,1.371848,1.076185,1.674084,1.352399,1.066700,1.558659,1.408580,1.161620,1.508221,1.440142,0.980047,1.660750,1.561928,0.988801,1.558608,1.521784,1.192607,1.521374,1.595487,1.096138,1.529180,1.605443,1.108473,1.637395,1.475994,1.070735,1.462512,1.437382,0.979755,1.531853,,,
104,0.288889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.291667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.294444,0.334791,-0.328385,-0.616158,0.632793,1.479064,1.086410,1.595732,,,,1.519910,1.198540,1.659411,1.391591,1.185338,1.627983,1.370911,1.075074,1.674502,1.351959,1.064851,1.558841,1.407959,1.160192,1.508123,1.440267,0.978918,1.660960,1.561871,0.988102,1.558627,1.521225,1.191244,1.521236,1.595117,1.095358,1.529238,1.605077,1.107542,1.637335,1.475492,1.069474,1.462477,1.437259,0.978407,1.532029,,,
107,0.297222,0.334909,-0.327987,-0.615733,0.633351,1.479021,1.086196,1.595659,,,,1.519751,1.198290,1.659308,1.391416,1.184932,1.627976,1.370837,1.074728,1.674519,1.352100,1.064534,1.558756,1.407797,1.159749,1.508120,1.440277,0.978597,1.661011,1.561824,0.987846,1.558645,1.521001,1.191363,1.521074,1.595020,1.095133,1.529107,1.604952,1.107335,1.637072,1.475363,1.069074,1.462546,1.437487,0.978359,1.531947,,,
108,0.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.302778,0.334478,-0.327582,-0.615364,0.634146,1.478909,1.085470,1.595591,,,,1.519321,1.197806,1.659105,1.391572,1.183992,1.627703,1.371350,1.073738,1.674252,1.351909,1.063684,1.558752,1.406864,1.159004,1.508041,1.440279,0.977843,1.661102,1.561775,0.987344,1.558678,1.520593,1.190692,1.520844,1.594793,1.094513,1.528986,1.604762,1.106852,1.637174,1.475224,1.068225,1.462505,1.437455,0.977515,1.532116,,,
110,0.305556,0.334322,-0.328168,-0.615246,0.634041,1.478842,1.084976,1.595663,,,,1.519136,1.197560,1.658993,1.391403,1.183610,1.627641,1.371388,1.073346,1.674260,1.351800,1.063269,1.558720,1.407374,1.158177,1.508049,1.440287,0.977486,1.661137,1.561814,0.987086,1.558762,1.520222,1.190125,1.520847,1.594755,1.093647,1.529515,1.604663,1.106695,1.637168,1.475186,1.067800,1.462461,1.437511,0.977118,1.532217,,,
111,0.308333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.311111,0.333907,-0.328308,-0.614640,0.634774,1.478663,1.084340,1.595571,,,,1.518601,1.197149,1.658691,1.391046,1.182909,1.627431,1.371323,1.072682,1.674192,1.351718,1.062299,1.558779,1.406931,1.157453,1.507801,1.440290,0.976833,1.661194,1.561916,0.986991,1.558847,1.519846,1.189406,1.520574,1.594585,1.093182,1.529284,1.604455,1.106280,1.637079,1.474997,1.066950,1.462436,1.437597,0.976379,1.532202,,,
113,0.313889,0.333908,-0.328460,-0.614111,0.635206,1.478548,1.084033,1.595518,,,,1.518433,1.196899,1.658600,1.390875,1.182579,1.627313,1.371126,1.072273,1.674173,1.351524,1.061745,1.558693,1.406778,1.157122,1.507732,1.440166,0.976527,1.661241,1.561927,0.986695,1.558889,1.519697,1.189088,1.520460,1.594527,1.092995,1.529180,1.604330,1.106139,1.637059,1.474864,1.066471,1.462417,1.437582,0.975917,1.532203,,,
114,0.316667,0.333883,-0.328378,-0.613761,0.635600,1.478457,1.083756,1.595424,,,,1.518268,1.196635,1.658427,1.390686,1.182197,1.627214,1.371052,1.071958,1.674124,1.351600,1.061165,1.558510,1.406631,1.156619,1.507610,1.440122,0.976259,1.661265,1.562001,0.987032,1.558663,1.519569,1.188954,1.520449,1.594498,1.092788,1.528925,1.604091,1.105977,1.636906,1.474775,1.066013,1.462377,1.437560,0.975534,1.532245,,,
115,0.319444,0.333753,-0.328579,-0.612887,0.636407,1.478412,1.083419,1.595348,,,,1.518067,1.196286,1.658293,1.390581,1.181850,1.627064,1.370972,1.071581,1.674094,1.351513,1.060735,1.558472,1.406452,1.156119,1.507454,1.440115,0.975970,1.661279,1.561758,0.984976,1.558978,1.519356,1.188333,1.520251,1.594442,1.092620,1.528762,1.603972,1.105767,1.636840,1.474963,1.065271,1.462265,1.437255,0.974623,1.532309,,,
116,0.322222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.325000,0.333795,-0.328413,-0.612062,0.637265,1.478168,1.082850,1.595188,,,,1.517832,1.195620,1.657969,1.389659,1.180998,1.626759,1.370954,1.070838,1.673765,1.351362,1.059928,1.558401,1.406134,1.155137,1.507197,1.440068,0.975397,1.661283,1.561728,0.984413,1.558865,1.519077,1.187631,1.519914,1.594307,1.092151,1.528328,1.603751,1.105400,1.636678,1.474594,1.065020,1.462235,1.437204,0.973823,1.532407,,,
118,0.327778,0.333455,-0.328965,-0.611649,0.637554,1.478049,1.082545,1.595128,,,,1.517784,1.195249,1.657883,1.389542,1.180646,1.626584,1.370872,1.070432,1.673671,1.351356,1.059505,1.558406,1.406077,1.154696,1.507002,1.440059,0.975088,1.661278,1.561663,0.987045,1.558837,1.518944,1.187174,1.519706,1.594205,1.091789,1.527966,1.603670,1.105186,1.636558,1.474691,1.064345,1.462091,1.437262,0.973314,1.532403,,,
119,0.330556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.333333,0.333561,-0.328858,-0.611041,0.638136,1.478029,1.081846,1.594812,,,,1.517621,1.194704,1.657449,1.389372,1.179924,1.626183,1.370864,1.069829,1.673420,1.351231,1.058786,1.558277,1.405782,1.153670,1.506481,1.440044,0.974526,1.661212,1.561190,0.983690,1.558176,1.518728,1.186455,1.519352,1.594056,1.091137,1.527820,1.603471,1.104801,1.636384,1.474551,1.063534,1.461844,1.437674,0.973015,1.532099,,,
121,0.336111,0.333332,-0.329679,-0.610830,0.638035,1.477782,1.081584,1.594739,,,,1.517506,1.194472,1.657230,1.389326,1.179484,1.625899,1.369897,1.069796,1.673588,1.351184,1.058441,1.558156,1.405752,1.153327,1.506299,1.440034,0.974183,1.661147,1.561280,0.985941,1.559002,1.518634,1.186117,1.519153,1.594008,1.090860,1.527610,1.603264,1.104504,1.636175,1.474453,1.063068,1.461633,1.437666,0.972692,1.532045,,,
122,0.338889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.341667,0.333198,-0.329841,-0.610296,0.638532,1.477764,1.080772,1.594301,,,,1.517255,1.194012,1.656793,1.389307,1.179081,1.625379,1.369709,1.069266,1.673294,1.351073,1.057387,1.557625,1.405535,1.152639,1.505868,1.440055,0.972874,1.660962,1.561101,0.982862,1.558186,1.518453,1.185423,1.518754,1.593837,1.090061,1.527259,1.603073,1.103927,1.635830,1.474577,1.061897,1.461230,1.437563,0.971997,1.531973,,,
124,0.344444,0.332916,-0.329840,-0.610139,0.638829,1.477738,1.080568,1.594181,,,,1.517138,1.193798,1.656595,1.389202,1.178814,1.625176,1.370296,1.068805,1.672866,1.351041,1.057037,1.557469,1.405337,1.152662,1.505861,1.440030,0.973236,1.661033,1.561080,0.982604,1.558147,1.518348,1.185032,1.518598,1.593769,1.089797,1.527064,1.603012,1.103631,1.635674,1.474404,1.061769,1.461252,1.437515,0.971620,1.531859,,,
125,0.347222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.350000,0.332595,-0.330277,-0.610109,0.638799,1.477584,1.079925,1.593818,,,,1.516942,1.193336,1.656106,1.388844,1.178251,1.624705,1.370217,1.068218,1.672559,1.350946,1.056374,1.557107,1.405479,1.151470,1.505373,1.439798,0.972769,1.660741,1.561269,0.983243,1.557681,1.518208,1.184378,1.518142,1.593602,1.089314,1.526324,1.602952,1.103196,1.635388,1.474401,1.061005,1.460970,1.437528,0.970827,1.531680,,,
127,0.352778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.355556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0.358333,0.332425,-0.331006,-0.609354,0.639231,1.477398,1.079063,1.593310,,,,1.516631,1.192569,1.655378,1.388766,1.177153,1.623763,1.369880,1.067496,1.671932,1.350836,1.055353,1.556529,1.405471,1.150309,1.504712,1.439636,0.972008,1.660312,1.561200,0.982401,1.557469,1.518023,1.183604,1.517492,1.593445,1.088564,1.525908,1.602573,1.102497,1.634933,1.474279,1.059930,1.460491,1.437271,0.969255,1.531238,,,
130,0.361111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.363889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0.366667,0.332308,-0.332574,-0.608471,0.639319,1.477246,1.078215,1.592781,,,,1.516222,1.191840,1.654592,1.388623,1.176259,1.622943,1.369611,1.066658,1.671121,1.350672,1.054447,1.555958,1.405405,1.149314,1.503720,1.439426,0.971309,1.659938,1.561192,0.981535,1.557684,1.518140,1.182469,1.516470,1.593255,1.087620,1.525447,1.602386,1.101824,1.634790,1.474352,1.058793,1.459868,1.437256,0.968399,1.530779,,,
